"CSHP-2008-Estecio-pdb.prot4974.txt","1","<!>DMSO (see note at Step 10)"," -PAh(Appendix)"
"CSHP-2008-Joyner-pdb.prot4820.txt","1","<R><!>DAB-NiCl2"," -PAh(Appendix)"
"CSHP-2008-Joyner-pdb.prot4820.txt","1","<!>DMSO"," -PAh(Appendix)"
"CSHP-2008-Joyner-pdb.prot4820.txt","1","<!>30% hydrogen peroxide (H2O2)"," -PAh(Appendix)"
"CSHP-2008-Joyner-pdb.prot4820.txt","2","<!>Methanol"," -PAh(Appendix)"
"CSHP-2008-Joyner-pdb.prot4820.txt","2","<!>4% paraformaldehyde, prepared in PBS"," -PAh(Appendix)"
"CSHP-2008-Joyner-pdb.prot4820.txt","2","see CSH Protocols article Fixation of Mouse Embryos and Tissues)"," -PIh(Fixation of Mouse Embroys and Tissues)"
"CSHP-2008-Joyner-pdb.prot4820.txt","2","<R>PBS (phosphate buffered saline)"," -PRh(Appendix)"
"CSHP-2008-Joyner-pdb.prot4820.txt","2","<R>PBTX, prepared fresh before use"," -PRh(Appendix)"
"CSHP-2008-Joyner-pdb.prot4820.txt","2","<R>PBSMT The brand of skim milk used in the PBSMT is important. Carnation gives consistently good results, whereas other brands (e.g., Kroger) do not."," -PRmh(Appendix)"
"CSHP-2008-Joyner-pdb.prot4820.txt","2","See CSH Protocols article Handling Mouse Blastocysts for Fixation."," -PIh(Handling Mouse Blastocysts for Fixation)"
"CSHP-2008-Joyner-pdb.prot4820.txt","4","Embed, section, and mount the embryos (for details, see CSH Protocols articles Embedding Mouse Embryos and Tissues in Wax and Sectioning Mouse Embryos)."," -PBh(Embedding Mouse Embryos and Tissues in Wax)"
"CSHP-2008-Joyner-pdb.prot4820.txt","4","Embed, section, and mount the embryos (for details, see CSH Protocols articles Embedding Mouse Embryos and Tissues in Wax and Sectioning Mouse Embryos)."," -PBh(Sectioning Mouse Embryos)"
"CSHP-2008-Misquitta-pdb.prot4918.txt","1","This protocol was adapted from “Targeted Disruption of Gene Function in Drosophila by RNA Interference,” Chapter 19"," -PXh(“Targeted Disruption of Gene Function in Drosophila by RNA Interference,” Chapter 19)"
"CSHP-2008-Misquitta-pdb.prot4918.txt","1","The double-stranded RNA needed for RNAi is prepared as in Preparation of Double-Stranded RNA for Drosophila RNA Interference (RNAi)."," -PRh(Preparation of Double-Stranded RNA for Drosophila RNA Interference (RNAi).)"
"CSHP-2008-Misquitta-pdb.prot4918.txt","1","see Collection of Drosophila Embryos for RNA Interference (RNAi)"," -PRh(Preparation of Double-Stranded RNA for Drosophila RNA Interference (RNAi).)"
"CSHP-2008-Misquitta-pdb.prot4918.txt","1","Drosophila RNA Interference (RNAi) Using a Gal-4 Inducible Transgene Vector (Misquitta et al. 2008)"," -PSh(Misquitta et al 2008)"
"CSHP-2008-Misquitta-pdb.prot4918.txt","1","basic methods for injection of embryos and the analysis of gene expres- sion in Drosophila embryos. If not, details for these procedures can be found elsewhere; see Ashburner (1989a,b);"," -PIh(Ashburner 1989a,b)"
"CSHP-2008-Misquitta-pdb.prot4918.txt","1","for microinjection procedures, see Kiehart et al. (2000)."," -PIh(Kiehart et al 2000)"
"CSHP-2008-Misquitta-pdb.prot4918.txt","2","Follow the manufacturer’s instructions for pulling the needles."," -MBh(Fredreck Haer and Co. Glass Capillaries Mfr. Instr)"
"CSHP-2008-Misquitta-pdb.prot4918.txt","2","If using a different model injector, calibrate the injector according to the manufacturer’s instructions."," -EB"
"CSHP-2008-Misquitta-pdb.prot4918.txt","3","Fix the embryos and stain them using standard protocols; see Ashburner (1989a,b)."," -PBh(Ashburner 1989a,b)"
"CSHP-2008-Nagy-pdb.prot4706.txt","1","This protocol was adapted from “Detection and Analysis of Mouse Genome Alterations and Specific Sequences,” Chapter 12,"," -PXh(“Detection and Analysis of Mouse Genome Alterations and Specific Sequences,” Chapter 12)"
"CSHP-2008-Nagy-pdb.prot4706.txt","1","Several methods for disaggregation of cells are described by Cronmiller and Mintz (1978)"," -PRh(cronmiller and mintz 1978)"
"CSHP-2008-Nagy-pdb.prot4706.txt","1","Additional variations on the methods for karyotyping and banding embryonal carcinomal cells are found in McBurney and Rogers (1982) and Robertson et al. (1983)."," -PCh(McBurney and Rogers (1982) and Robertson et al. (1983). )"
"CSHP-2008-Nagy-pdb.prot4706.txt","1","For guidance in trypsinization, see Trypsinization of Cells Grown in Monolayer (Darlington 2006)."," -PIh(Darlington 2006)"
"CSHP-2008-Nagy-pdb.prot4706.txt","1","<R>Carnoy’s fixative (freshly prepared and kept at room temperature)"," -PRh(Appendix)"
"CSHP-2008-Nagy-pdb.prot4706.txt","1","<!>Ethanol, absolute:HCl, concentrated solution (1:1)"," -PAh(Appendix)"
"CSHP-2008-Nagy-pdb.prot4706.txt","1","<!>Ethanol, absolute:diethyl ether solution (1:1)"," -PAh(Appendix)"
"CSHP-2008-Nagy-pdb.prot4706.txt","1","<!>Giemsa stain (dilute 1:20 with H2O) (Sigma)"," -PAh(Appendix)"
"CSHP-2008-Nagy-pdb.prot4706.txt","1","<R>SSC (20X)"," -PRh(Appendix)"
"CSHP-2008-Nagy-pdb.prot4706.txt","1","<!>Trypsin (0.025% [w/v]) in 0.85% (w/v) NaCl"," -PAh(Appendix)"
"CSHP-2008-Nagy-pdb.prot4706.txt","2","For guidance in trypsinization, see Trypsinization of Cells Grown in Monolayer (Darlington 2006)."," -PIh(Darlington 2006)"
"CSHP-2008-Zhang-pdb.prot5014.txt","1","<R>Basic solution"," -PRh(Appendix)"
"CSHP-2008-Zhang-pdb.prot5014.txt","1","<R>Bath solution for K+ current recordings"," -PRh(Appendix)"
"CSHP-2008-Zhang-pdb.prot5014.txt","1","<R>Enzyme solution 1"," -PRh(Appendix)"
"CSHP-2008-Zhang-pdb.prot5014.txt","1","<R>Enzyme solution 2"," -PRh(Appendix)"
"CSHP-2008-Zhang-pdb.prot5014.txt","1","<R>MS medium (0.5X)"," -PRh(Appendix)"
"CSHP-2008-Zhang-pdb.prot5014.txt","1","<R>Pipette solution for K+ current recordings"," -PRh(Appendix)"
"CSHP-2008-Zhang-pdb.prot5014.txt","6","This method of patch clamping Arabidopsis guard cell protoplasts was adapted from one used for iso- lation and patch clamping of Vicia faba guard cell protoplasts (Schroeder et al. 1984; Assmann et al. 1985; Kruse et al. 1989);"," -PXh(Schroeder et al 1984, Assmann et al 1985; Kruse et al 1989)"
"CSHP-2008-Zhang-pdb.prot5014.txt","6","Pei et al. (1997) describe an alternative method to isolate Arabidopsis guard cell protoplasts suitable for patch clamping."," -PCh(Pei et al 1997)"
"CSHP-2008-Zhang-pdb.prot5014.txt","6","Another two-step pro- tocol for large-scale isolation of Arabidopsis guard cell protoplasts has also been described (Leonhardt et al. 2004)."," -PCh(Leonhardt et al 2004)"
"CSHP-2010-Kieserman-pdb.prot5427.txt","1","Protocols for Low-Magnification Live Imaging of Xenopus Embryos for Cell and Developmental Biology (Wallingford 2010a) and Preparation of Fixed Xenopus Embryos for Confocal Imaging (Wallingford 2010b)"," -PCh(Wallingford 2010a)"
"CSHP-2010-Kieserman-pdb.prot5427.txt","1","Protocols for Low-Magnification Live Imaging of Xenopus Embryos for Cell and Developmental Biology (Wallingford 2010a) and Preparation of Fixed Xenopus Embryos for Confocal Imaging (Wallingford 2010b)"," -PCh(wallingford 2010b)"
"CSHP-2010-Kieserman-pdb.prot5427.txt","1","as are details on performing knockdown or misexpression studies in Xenopus embryos (Guille 1999; Sive et al. 2000)"," -PCh(Guille 1999; Sive et al 2000)"
"CSHP-2010-Kieserman-pdb.prot5427.txt","1","Imaging can also be performed simultaneously with measurement of the forces generated by moving tissues during development (Zhou et al. 2009)."," -PAh(Zhou et al 2009)"
"CSHP-2010-Kieserman-pdb.prot5427.txt","2","<R>Marc’s modified Ringer’s (MMR) (1X)"," -PRh(Appendix)"
"CSHP-2010-Kieserman-pdb.prot5427.txt","2","<!>Tricaine (0.15%) (optional; see Step 5)"," -PAh(Appendix)"
"CSHP-2010-Kieserman-pdb.prot5427.txt","3","Mounting for this application is described in Low-Magnification Live Imaging of Xenopus Embryos for Cell and Developmental Biology (Wallingford 2010a)."," -PIh(Wallingford 2010a)"
"CSHP-2010-Kieserman-pdb.prot5427.txt","3","Golgi structures can be localized with GalT-RFP (Nichols et al. 2001)"," -PCh(Nichols et al 2001)"
"CSHP-2010-Kieserman-pdb.prot5427.txt","3","and apical exocytic vesicles are highlighted using memGFP (Hayes et al. 2007)."," -PCh(Hayes et al 2007)"
"CSHP-2010-Kieserman-pdb.prot5427.txt","4","Alternatively, mosaic expression can also be achieved by injection of plasmid DNA (Vize et al. 1991)."," -PBh(Vize et al 1991)"
"CSHP-2010-Kieserman-pdb.prot5427.txt","5","For imaging cleared embryos, see Preparation of Fixed Xenopus Embryos for Confocal Imaging (Wallingford 2010b)."," -PCh(Wallingford 2010b)"
"CSHP-2010-Kieserman-pdb.prot5427.txt","7","Tissue-level mosaics can be made by sequential injections at the four- and eight-cell stages (Kieserman et al. 2008)."," -PBh(Kieserman et al 2008)"
"CSHP-2010-Kieserman-pdb.prot5427.txt","7","Cell-level mosaics can be generated by sequential injections at the four- cell and the 16- or 32-cell stages (Gray et al. 2009)."," -PBh(Gray et al 2009)"
"CSHP-2008-Bilimoria-pdb.prot5107.txt","1","This protocol was adapted from methods originally developed in the work of Messer (1977), Gallo et al. (1982), Thangnipon et al. (1983), D’Mello et al. (1993) and Dudek et al. (1997)."," -PXh(Messer (1977), Gallo et al. (1982), Thangnipon et al. (1983), D’Mello et al. (1993) and Dudek et al. (1997).)"
"CSHP-2008-Bilimoria-pdb.prot5107.txt","1","<R><!>AraC (Cytosine-1-β-D-arabinofuranoside) solution"," -PAh(Appendix)"
"CSHP-2008-Bilimoria-pdb.prot5107.txt","1","<R><!>AraC (Cytosine-1-β-D-arabinofuranoside) solution"," -PRh(Appendix)"
"CSHP-2008-Bilimoria-pdb.prot5107.txt","1","<R>Culture medium for granule neurons"," -PRh(Appendix)"
"CSHP-2008-Bilimoria-pdb.prot5107.txt","1","<R>DNase (2 mg/mL) (0.5-mL aliquot for trituration; see Step 10)"," -PRh(Appendix)"
"CSHP-2008-Bilimoria-pdb.prot5107.txt","1","<R>HHGN dissection solution"," -PRh(Appendix)"
"CSHP-2008-Bilimoria-pdb.prot5107.txt","1","<R>Poly-L-ornithine-coated plates (of desired size, depending on experiments to be performed; see Step 15)"," -PRh(Appendix)"
"CSHP-2008-Bilimoria-pdb.prot5107.txt","2","<!>Trypan blue"," -PAh(Appendix)"
"CSHP-2008-Bilimoria-pdb.prot5107.txt","2","<R><!>Trypsin-DNase solution"," -PRh(Appendix)"
"CSHP-2008-Bilimoria-pdb.prot5107.txt","2","<R><!>Trypsin-DNase solution"," -PAh(Appendix)"
"CSHP-2008-Bilimoria-pdb.prot5107.txt","2","<!>CO2 chamber"," -PAh(Appendix)"
"CSHP-2008-Bilimoria-pdb.prot5107.txt","6","Although recent improvements in culture techniques may increase the survival and differentiation of Purkinje neurons in mixed cerebellar cultures (Furuya et al. 1998; Ito-Ishida et al. 2008),"," -PCh(Furuya et al 1998; Ito-Ishida et al 2008)"
"CSHP-2008-Bilimoria-pdb.prot5107.txt","6","Purifying Purkinje neurons can require Percoll sedimenta- tion and immunopanning technologies (Baptista et al. 1994),"," -PCh(Baptista et al 1994)"
"CSHP-2009-Eilers-pdb.prot5201.txt","1","This protocol assumes familiarity with the standard procedures of whole-cell patch-clamp recordings (see, e.g., Marty and Neher 1995)"," -PIh(Marty and Neher 1995)"
"CSHP-2009-Eilers-pdb.prot5201.txt","1","A protocol for Preparation of Rodent Hippocampal Slice Cultures (Fuller and Dailey 2007) is available."," -PRh(Fuller and Dailey 2007)"
"CSHP-2009-Eilers-pdb.prot5201.txt","1","<R>Pipette solution for current-clamp recordings"," -PRh(Appendix)"
"CSHP-2009-Eilers-pdb.prot5201.txt","1","<R>Pipette solution for voltage-clamp recordings can be used as an alternative (see Step 1)."," -PRh(Appendix)"
"CSHP-2009-Eilers-pdb.prot5201.txt","1","<R>Standard external saline"," -PRh(Appendix)"
"CSHP-2009-Eilers-pdb.prot5201.txt","3","Perform seal formation and establish the whole-cell configuration as per standard electrophysio- logical recordings"," -LB"
"CSHP-2010-Allen-pdb.prot5453.txt","1","<!>CO2 or ice (see Step 1)"," -PAh(Appendix)"
"CSHP-2010-Allen-pdb.prot5453.txt","1","<R>GFS saline or 3 M KCl (see Step 8)"," -PRh(Appendix)"
"CSHP-2010-Daul-pdb.prot5460.txt","1","When examining mutants that affect the development of Drosophila larval brains, it may be useful to employ other labeling methods, such as those described in EdU (5-Ethynyl-2-Deoxyuridine) Labeling of Drosophila Mitotic Neuroblasts (Daul et al. 2010a) and Multicolor Fluorescence RNA In Situ Hybridization of Drosophila Brain Tissue (Daul et al. 2010b)"," -PCh(Daul et al 2010a, 2010b)"
"CSHP-2010-Daul-pdb.prot5460.txt","1","<R>Block solution (D)"," -PRh(Appendix)"
"CSHP-2010-Daul-pdb.prot5460.txt","1","<R>Fix solution"," -PRh(Appendix)"
"CSHP-2010-Daul-pdb.prot5460.txt","1","<R>PBSBTX"," -PRh(Appendix)"
"CSHP-2010-Daul-pdb.prot5460.txt","1","<R>PBSTX"," -PRh(Appendix)"
"CSHP-2010-Granstedt-pdb.prot5410.txt","2","<!>Isoflurane"," -PAh(Appendix)"
"CSHP-2010-Granstedt-pdb.prot5410.txt","2","<R>Mammalian Ringer’s solution (prewarmed)"," -PRh(Appendix)"
"CSHP-2010-Granstedt-pdb.prot5410.txt","2","<!>Mice   If another species is used, surgical conditions and drug dosages should be optimized for that species."," -PAmh(Appendix)"
"CSHP-2010-Granstedt-pdb.prot5410.txt","2","<!>PRV369 inoculum (1010 plaque-forming units [pfu]/mL)"," -PAh(Appendix)"
"CSHP-2010-Granstedt-pdb.prot5410.txt","2","The procedure must be performed under Biosafety Level 2 conditions."," -PAh(Biosafety Level 2 conditions)"
